Thumb_R	Index_R	Thumb_L	Index_L	Time
0.0	0.0	0.0	0.0	0.04
0.0	0.0	0.0	0.0	0.08
0.0	0.0	0.0	0.0	0.12
0.0	0.0	0.0	0.0	0.16
0.0	0.0	0.0	0.0	0.2
0.0	0.0	0.0	0.0	0.24
0.0	0.0	0.0	0.0	0.28
0.0	0.0	0.0	0.0	0.32
0.0	0.0	0.0	0.0	0.36
0.0	0.0	0.0	0.0	0.4
0.0	0.0	0.0	0.0	0.44
0.0	0.0	0.0	0.0	0.48
0.0	0.0	0.0	0.0	0.52
0.0	0.0	0.0	0.0	0.56
0.0	0.0	0.0	0.0	0.6
0.0	0.0	1343.0525820368628	1268.460071913796	0.64
0.0	0.0	1291.7437661179579	1241.5272636949003	0.68
0.0	0.0	1276.3906841462492	1219.8716587472502	0.72
0.0	0.0	1254.5573293320729	1200.50509111477	0.76
0.0	0.0	1236.7473796275747	1192.7533263905152	0.8
0.0	0.0	1234.8369344166963	1188.6704037609081	0.84
0.0	0.0	1224.90109420757	1179.104993884497	0.88
0.0	0.0	1215.2844634626165	1174.8480628329833	0.92
0.0	0.0	1221.8678819889903	1172.2186466490168	0.96
0.0	0.0	1230.7251042335643	1170.7345488320175	1.0
0.0	0.0	1240.8501806152728	1173.4953632924178	1.04
0.0	0.0	1247.9989000634985	1172.0910708126755	1.08
0.0	0.0	1262.4373876436441	1171.911002824203	1.12
0.0	0.0	1262.8591577937673	1168.9680273736387	1.16
0.0	0.0	1251.7528889798068	1164.8020843514587	1.2
0.0	0.0	1243.4400780513752	1163.9653134358994	1.24
0.0	0.0	1246.3550973698084	1164.1809446253883	1.28
0.0	0.0	1246.1460443068916	1174.5722187802423	1.32
0.0	0.0	1255.300132860963	1172.2117697923138	1.36
0.0	0.0	1264.4452122539035	1181.0373164170237	1.4
0.0	0.0	1283.5943612687222	1204.0946520505038	1.44
0.0	0.0	1308.4021578723853	1223.5250683966665	1.48
0.0	0.0	1331.498053571035	1235.5626018057437	1.52
0.0	0.0	1361.6811789498308	1261.8471266237032	1.56
0.0	0.0	1376.7855781954447	1278.340994579853	1.6
0.0	0.0	1375.1823301177092	1296.3460345829217	1.64
0.0	0.0	0.0	0.0	1.68
0.0	0.0	0.0	0.0	1.72
0.0	0.0	0.0	0.0	1.76
0.0	0.0	0.0	0.0	1.8
0.0	0.0	0.0	0.0	1.84
0.0	0.0	0.0	0.0	1.88
0.0	0.0	0.0	0.0	1.92
1043.9624147480783	1013.996696920578	0.0	0.0	1.96
0.0	0.0	0.0	0.0	2.0
819.5357999634393	809.6453502291145	0.0	0.0	2.04
755.0386261405089	739.9449180037888	0.0	0.0	2.08
778.0060421428848	746.7310648621232	0.0	0.0	2.12
823.3964910010213	785.3819366997476	0.0	0.0	2.16
851.8735334937335	810.8903404844082	0.0	0.0	2.2
860.7143132285619	822.9687336395845	0.0	0.0	2.24
875.1443222906585	844.959342891205	0.0	0.0	2.28
890.3986990173495	855.4091143602666	0.0	0.0	2.32
892.8492804120935	865.044308356832	0.0	0.0	2.36
889.3404824161374	872.7429737471275	0.0	0.0	2.4
892.3734632359782	846.4703148165221	0.0	0.0	2.44
922.2435270601958	792.3283257666667	0.0	0.0	2.48
949.4378315062985	788.539114778389	0.0	0.0	2.52
1030.0556932430381	849.3048552766226	0.0	0.0	2.56
1153.5779065774927	1018.6900956518477	0.0	0.0	2.6
1266.9525525772813	1137.7693768922254	0.0	0.0	2.64
1297.1031223442158	1183.0578862167984	0.0	0.0	2.68
1290.245185984124	1178.2767370179693	0.0	0.0	2.72
1254.3519285857542	1162.8509061151492	0.0	0.0	2.76
1246.8408935818247	1156.1321403808774	0.0	0.0	2.8
1232.6897137679268	1144.377058445191	0.0	0.0	2.84
1213.1732532790604	1121.7284577595665	0.0	0.0	2.88
1207.1388242562032	1104.1641139947255	0.0	0.0	2.92
1211.1841156230212	1101.9479347416443	1275.9090375806813	1218.289514045688	2.96
1204.5478003418882	1098.281069539509	1293.0572571280284	1255.3149674213803	3.0
1189.891106959327	1088.4326501868352	1312.7314574133968	1293.715869707986	3.04
1169.2026054819937	1078.540795631657	1336.9326197165942	1326.0067505604018	3.08
1147.1154848987708	1067.2754431196047	1337.8949733909046	1328.579049999109	3.12
1135.3678264068963	1060.3636529486687	1324.3319463887283	1303.4634778417872	3.16
1128.684407018094	1064.5103319245143	1323.0576515962382	1280.098747976048	3.2
1138.8542702768696	1066.0970097295683	1324.619618658023	1264.6243602649497	3.24
1162.0102562600753	1073.3391379509899	1326.5085700275217	1258.9734709799602	3.28
1165.6549119345602	1073.6615574207228	1329.4710576768439	1260.5323250058075	3.32
1168.3781800687952	1065.7866429378594	1327.06023671377	1265.3450179781473	3.36
1158.3489094513684	1058.9163714190458	1324.5160869739598	1267.1902336505855	3.4
1145.3967217767308	1052.8426563945013	1321.8088283975771	1284.4516010883387	3.44
1141.7374941147377	1048.4088019903527	1321.2238441034342	1289.9007228324053	3.48
1130.434983538789	1040.4815130360937	1320.4207270426957	1293.6491428371394	3.52
1116.7345282661809	1031.6403864957076	1319.1774313240394	1294.6627569181383	3.56
1101.8072605179404	1024.7543724157601	1317.713872519286	1295.1953361943306	3.6
1100.7245769357285	1026.528770733353	1316.558295806487	1297.9159827402088	3.64
1094.4218597473694	1030.5540672017034	1316.472138843527	1297.3849468787737	3.68
1090.9766061937205	1027.1256696281862	1317.4177751387735	1293.847770421212	3.72
1088.904030750948	1026.5647676151034	1319.6603211578492	1287.9712105967174	3.76
1083.3107075477474	1034.0867460495654	1314.8615822108547	1281.852332793363	3.8
1079.929335715243	1031.3647886197757	1310.82871526013	1274.7993754332358	3.84
1083.7713075505521	1031.1257796910054	1303.1770568230193	1266.5046538363708	3.88
1074.6521942586785	1024.0478419093156	1293.5428139801686	1258.7985388897118	3.92
1064.606332572716	1018.0580605250593	1287.7250189651913	1252.6751450515146	3.96
1057.0324917023747	1014.6880577896636	1280.758022500997	1249.3909080351716	4.0
1054.406610482195	1011.1699586477436	1279.035793591457	1243.2756620610623	4.04
1049.5510533123559	1009.8917609296042	1270.7750375442627	1235.962620383155	4.08
1047.4996319072784	1001.4084125528514	1263.9168528677	1227.1609491694437	4.12
1050.689294827268	1003.0960807841386	1263.670976989583	1227.0044283210548	4.16
1050.801960788889	1004.5982848726604	1260.4560028355093	1226.0241110836298	4.2
1051.0318525239813	1004.5435959183268	1261.0175530405065	1224.6869667408475	4.24
1053.5962708808886	1002.6125347772625	1260.7282429441805	1226.0443056799609	4.28
1053.526779943238	1004.0527449232314	1263.9185980214966	1227.258703760292	4.32
1059.6253105288556	1008.1155766183093	1265.5192318106244	1227.6412584775203	4.36
1064.6464330840506	1011.237672884209	1265.0556078503485	1226.5002313053456	4.4
1071.5507210592007	1013.8248732234035	1263.7865152784066	1221.7341213139023	4.44
1078.5216525622611	1014.3579751431034	1265.9736216159959	1221.0845539006452	4.48
1082.9206367011498	1017.5819978709726	1266.6820505975058	1222.7490367470066	4.52
1088.698436768152	1019.7749385403107	1263.978189527118	1217.0414785976711	4.56
1088.140826732903	1018.5872645579319	1263.7019243730347	1215.2070288810996	4.6
1091.8007982467188	1015.2606858591993	1267.094885947459	1218.8845644188814	4.64
1093.7430531405282	1011.5366618665751	1269.8855914994392	1221.8158953154434	4.68
1077.8869925213032	967.1659670590977	1272.9749487720064	1222.1308497423215	4.72
1064.5120913700025	937.2752583250141	1269.9008245567209	1223.2024400430112	4.76
1049.4784421535635	921.0681613606772	1265.895531460501	1219.9906707569141	4.8
1040.885219713003	919.1863835530872	1262.919396483113	1217.7616184960564	4.84
1035.916710390092	946.7615281425745	1255.6879927028392	1214.171252349738	4.88
1032.5101812546181	945.7573740082772	1255.102602234947	1207.5780641464987	4.92
1031.7620045466458	967.6901657170595	1245.3794867836634	1202.337348328139	4.96
1018.1262945404477	966.4801898484149	1237.184687060342	1198.6918380929217	5.0
1004.686827795188	1022.9316145005198	1229.4086596237967	1189.070639907416	5.04
994.6847814194812	994.5354874814711	1222.513354470644	1186.8333387663006	5.08
994.0164266028113	974.540534622807	1219.0021053457651	1186.6130939331217	5.12
989.6843147917261	1019.9354341475868	1223.1567136791825	1189.7635446575282	5.16
