Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
800.0	1050.0	250	1062.0	555.0	Cap Off
1089.0	1309.0	220	986.0	504.0	Cap Off
1349.0	1479.0	130	964.0	484.0	Cap Off
1499.0	1709.0	210	954.0	469.0	Cap Off
1789.0	1969.0	180	959.0	532.0	Cap Off
1989.0	2199.0	210	952.0	552.0	Cap Off
2239.0	2349.0	110	936.0	564.0	Cap Off
2369.0	2799.0	430	911.0	537.0	Cap Off
2818.0	2928.0	110	890.0	500.0	Cap Off
3068.0	3318.0	250	921.0	493.0	Cap Off
3358.0	3468.0	110	933.0	478.0	Cap Off
3488.0	3598.0	110	945.0	457.0	Cap Off
3658.0	3738.0	80	929.0	442.0	Cap Off
3758.0	4128.0	370	913.0	435.0	Cap Off
4168.0	4568.0	400	892.0	437.0	Cap Off
4587.0	4817.0	230	860.0	427.0	Cap Off
4907.0	5097.0	190	1112.0	452.0	Apply Tip
5137.0	5387.0	250	1061.0	465.0	Apply Tip
5407.0	5517.0	110	1000.0	478.0	Apply Tip
5537.0	5837.0	300	1005.0	502.0	Apply Tip
5857.0	6067.0	210	1033.0	478.0	Apply Tip
6116.0	6386.0	270	864.0	493.0	Apply Tip
6406.0	6516.0	110	879.0	460.0	Apply Tip
6536.0	6766.0	230	898.0	423.0	Apply Tip
6786.0	7276.0	490	913.0	403.0	Apply Tip
7356.0	8695.0	1339	926.0	396.0	Apply Tip
8715.0	8835.0	120	945.0	422.0	Apply Tip
8855.0	9095.0	240	947.0	435.0	Apply Tip
9135.0	9285.0	150	938.0	457.0	Apply Tip
9305.0	10764.0	1459	935.0	475.0	Apply Tip
10784.0	11034.0	250	932.0	493.0	Apply Tip
11074.0	11964.0	890	937.0	483.0	Apply Tip
12053.0	12283.0	230	881.0	392.0	Apply Tip
12303.0	12413.0	110	889.0	416.0	Apply Tip
12433.0	12543.0	110	888.0	433.0	Apply Tip
12583.0	12963.0	380	890.0	449.0	Apply Tip
13022.0	13092.0	70	865.0	474.0	Apply Tip
13132.0	13242.0	110	828.0	464.0	Apply Tip
13302.0	13402.0	100	851.0	566.0	Setting Units
13422.0	13512.0	90	930.0	598.0	Setting Units
13532.0	13662.0	130	934.0	574.0	Setting Units
13682.0	13812.0	130	911.0	512.0	Setting Units
13832.0	13932.0	100	900.0	481.0	Setting Units
13952.0	14082.0	130	887.0	465.0	Setting Units
14102.0	14212.0	110	891.0	481.0	Setting Units
14232.0	14482.0	250	899.0	470.0	Setting Units
14532.0	14802.0	270	896.0	455.0	Setting Units
14841.0	15880.0	1039	892.0	446.0	Setting Units
16101.0	16281.0	180	701.0	370.0	Priming
16500.0	16620.0	120	856.0	387.0	Priming
16640.0	16870.0	230	907.0	404.0	Priming
17070.0	17710.0	640	897.0	430.0	Priming
17800.0	19409.0	1609	909.0	442.0	Priming
19449.0	19579.0	130	933.0	743.0	Priming
19659.0	19859.0	200	918.0	784.0	Priming
19898.0	20108.0	210	930.0	719.0	Priming
20398.0	20548.0	150	822.0	520.0	Priming
20568.0	21797.0	1229	902.0	531.0	Priming
21817.0	22627.0	810	885.0	533.0	Priming
22667.0	23826.0	1159	872.0	543.0	Priming
23886.0	23986.0	100	911.0	557.0	Priming
24036.0	24206.0	170	986.0	567.0	Priming
24226.0	25695.0	1469	882.0	539.0	Priming
25905.0	26405.0	500	883.0	576.0	Priming
26445.0	27864.0	1419	865.0	539.0	Priming
28024.0	28204.0	180	867.0	526.0	Priming
28733.0	28833.0	100	930.0	500.0	Setting Units
28873.0	28983.0	110	872.0	470.0	Setting Units
29003.0	29513.0	510	844.0	452.0	Setting Units
29553.0	30363.0	810	824.0	444.0	Setting Units
30382.0	31881.0	1499	808.0	434.0	Setting Units
31901.0	32431.0	530	831.0	422.0	Setting Units
32451.0	32581.0	130	849.0	446.0	Setting Units
32601.0	32721.0	120	877.0	450.0	Setting Units
33141.0	33241.0	100	594.0	659.0	Injection
33321.0	33431.0	110	739.0	552.0	Injection
33500.0	33570.0	70	826.0	530.0	Injection
33590.0	33730.0	140	855.0	524.0	Injection
33750.0	34270.0	520	926.0	437.0	Injection
34400.0	34630.0	230	933.0	287.0	Injection
34650.0	34800.0	150	929.0	268.0	Injection
34820.0	34970.0	150	909.0	258.0	Injection
35050.0	35320.0	270	902.0	249.0	Injection
35339.0	35469.0	130	898.0	262.0	Injection
35639.0	35719.0	80	893.0	322.0	Injection
35739.0	35859.0	120	896.0	344.0	Injection
35899.0	35999.0	100	891.0	384.0	Injection
36039.0	36149.0	110	887.0	406.0	Injection
36189.0	36259.0	70	880.0	435.0	Injection
36339.0	36529.0	190	911.0	170.0	Injection
36619.0	36829.0	210	925.0	174.0	Injection
36869.0	37119.0	250	937.0	193.0	Injection
37158.0	37298.0	140	959.0	204.0	Injection
37318.0	37528.0	210	925.0	216.0	Injection
37568.0	38098.0	530	962.0	212.0	Injection
38158.0	39217.0	1059	963.0	227.0	Injection
39257.0	39437.0	180	953.0	207.0	Injection
39537.0	41426.0	1889	959.0	213.0	Injection
41516.0	41886.0	370	903.0	547.0	Injection
41906.0	42096.0	190	908.0	542.0	Injection
42155.0	42295.0	140	1200.0	431.0	Injection
42315.0	42465.0	150	1147.0	436.0	Injection
42485.0	42595.0	110	1084.0	445.0	Injection
42615.0	42715.0	100	1009.0	448.0	Injection
42735.0	43015.0	280	938.0	465.0	Injection
43035.0	43245.0	210	908.0	473.0	Injection
43325.0	44794.0	1469	889.0	475.0	Injection
44874.0	47702.0	2828	887.0	477.0	Injection
47802.0	47962.0	160	888.0	482.0	Injection
48052.0	48292.0	240	890.0	489.0	Injection
48332.0	48432.0	100	884.0	513.0	Injection
48492.0	50261.0	1769	892.0	487.0	Injection
50391.0	50591.0	200	622.0	651.0	Injection
50630.0	50760.0	130	705.0	619.0	Injection
50800.0	50870.0	70	768.0	588.0	Injection
50890.0	50970.0	80	780.0	582.0	Injection
51050.0	51250.0	200	808.0	535.0	Injection
51300.0	51430.0	130	816.0	520.0	Injection
51450.0	51550.0	100	820.0	495.0	Injection
51570.0	51640.0	70	824.0	486.0	Injection
51820.0	52150.0	330	944.0	256.0	Injection
52170.0	52250.0	80	969.0	354.0	Injection
52300.0	52380.0	80	1013.0	458.0	Injection
52559.0	52649.0	90	918.0	579.0	Remove Tip
52759.0	52929.0	170	838.0	615.0	Remove Tip
53019.0	53169.0	150	1176.0	396.0	Remove Tip
53269.0	53509.0	240	1127.0	353.0	Remove Tip
53589.0	53699.0	110	1164.0	378.0	Remove Tip
53849.0	54049.0	200	811.0	552.0	Remove Tip
54108.0	54178.0	70	843.0	515.0	Remove Tip
54218.0	54328.0	110	901.0	478.0	Remove Tip
54368.0	54598.0	230	932.0	486.0	Remove Tip
54638.0	54898.0	260	924.0	506.0	Remove Tip
54918.0	56097.0	1179	940.0	502.0	Remove Tip
56167.0	56297.0	130	943.0	513.0	Remove Tip
56317.0	56467.0	150	942.0	546.0	Remove Tip
56507.0	56827.0	320	962.0	553.0	Remove Tip
56867.0	57317.0	450	976.0	539.0	Remove Tip
57436.0	59075.0	1639	928.0	540.0	Remove Tip
59116.0	60905.0	1789	911.0	535.0	Remove Tip
60914.0	61034.0	120	1009.0	491.0	Remove Tip
61124.0	61224.0	100	1085.0	414.0	Remove Tip
61304.0	61454.0	150	1075.0	419.0	Remove Tip
61584.0	61754.0	170	1064.0	393.0	Remove Tip
61854.0	61944.0	90	797.0	524.0	Remove Tip
62124.0	62264.0	140	1183.0	622.0	Cap On
62284.0	62494.0	210	1091.0	554.0	Cap On
62534.0	62814.0	280	1101.0	482.0	Cap On
62833.0	62963.0	130	1096.0	451.0	Cap On
63083.0	63193.0	110	1114.0	482.0	Cap On
63533.0	63683.0	150	796.0	509.0	Cap On
63703.0	63793.0	90	824.0	506.0	Cap On
63833.0	63953.0	120	840.0	516.0	Cap On
63973.0	64063.0	90	861.0	507.0	Cap On
64143.0	64353.0	210	800.0	514.0	Cap On
64402.0	64482.0	80	813.0	523.0	Cap On
65072.0	65262.0	190	817.0	508.0	Cap On
65822.0	65922.0	100	809.0	525.0	Cap On
