Thumb_L	Index_L	Time
0.0	0.0	0.04
0.0	0.0	0.08
0.0	0.0	0.12
0.0	0.0	0.16
0.0	0.0	0.2
0.0	0.0	0.24
0.0	0.0	0.28
0.0	0.0	0.32
0.0	0.0	0.36
0.0	0.0	0.4
0.0	0.0	0.44
0.0	0.0	0.48
0.0	0.0	0.52
0.0	0.0	0.56
0.0	0.0	0.6
0.0	0.0	0.64
0.0	0.0	0.68
0.0	0.0	0.72
0.0	0.0	0.76
0.0	0.0	0.8
0.0	0.0	0.84
0.0	0.0	0.88
0.0	0.0	0.92
0.0	0.0	0.96
0.0	0.0	1.0
0.0	0.0	1.04
0.0	0.0	1.08
0.0	0.0	1.12
0.0	0.0	1.16
0.0	0.0	1.2
0.0	0.0	1.24
0.0	0.0	1.28
0.0	0.0	1.32
0.0	0.0	1.36
0.0	0.0	1.4
0.0	0.0	1.44
0.0	0.0	1.48
0.0	0.0	1.52
0.0	0.0	1.56
0.0	0.0	1.6
0.0	0.0	1.64
0.0	0.0	1.68
0.0	0.0	1.72
0.0	0.0	1.76
0.0	0.0	1.8
0.0	0.0	1.84
0.0	0.0	1.88
0.0	0.0	1.92
983.3369865339556	991.0973894383119	1.96
914.2738001039035	914.9848178745225	2.0
882.9617324070286	872.3345860994069	2.04
860.8060639630829	850.5954830420981	2.08
874.7918044869189	860.6866892942003	2.12
924.5558836355299	862.6939800735325	2.16
969.0061163557891	900.100053761085	2.2
1013.5535368363992	935.3556129341754	2.24
1046.614093959877	964.591209865418	2.28
1063.9474611158025	990.0811085040751	2.32
1067.5624450542412	1011.77907092518	2.36
1064.219504188212	1012.0832841457944	2.4
1059.4379150058185	1009.9826266208702	2.44
1041.9759036406058	997.3800561745051	2.48
1027.1610266009138	994.1279881404555	2.52
1016.6604524642158	990.6797431794699	2.56
1005.4281944073831	982.4122487101628	2.6
1005.6257850694856	982.7817023188271	2.64
1004.8491371007868	980.7537207168575	2.68
1006.7128061084611	979.0455433741013	2.72
1001.6578830069334	973.9904253184936	2.76
991.8758845031957	968.0812173990353	2.8
979.8587572277942	960.1334969163394	2.84
968.7932422903568	955.4205004488665	2.88
961.5853942813461	949.9527068004545	2.92
961.1626191713585	947.85428790705	2.96
962.0231804558966	944.9617446375502	3.0
959.7494673751073	944.7685463520276	3.04
960.4730084724149	952.458529414361	3.08
1105.6020753722307	1099.4028932060296	3.12
966.0978791541637	952.3365033495138	3.16
971.487753093462	959.1313927716637	3.2
975.4815881096329	962.0586226660187	3.24
979.6705136874932	963.2301477608524	3.28
982.4933451901296	965.405121234289	3.32
955.9170764777618	958.1359211781986	3.36
870.5053320490528	892.3988619468429	3.4
771.9620926186249	781.3320277008268	3.44
708.011497471796	720.939963529655	3.48
702.2863773352266	689.9678314976992	3.52
711.7265234049386	690.3233569624679	3.56
734.0188644665132	719.39192421936	3.6
755.2443155405542	726.3215512954056	3.64
773.353287422765	736.0573278394565	3.68
770.401394863379	736.3884098651729	3.72
1161.80821620486	1121.6435496070046	3.76
763.6579930176827	730.0526864378102	3.8
758.9198179150889	723.7361369078494	3.84
754.5981905817217	720.7649947037587	3.88
1178.4895310738116	1118.8005868088817	3.92
773.3767546434975	739.2822695029987	3.96
1193.4782821616332	1126.2269625453691	4.0
771.1594656420399	731.661027012138	4.04
769.6792294341444	729.9803704857683	4.08
761.9766298887657	729.235349180232	4.12
752.3005294627343	722.4942637906379	4.16
741.9782639454555	710.8298966691982	4.2
738.3548087073269	709.2936449256289	4.24
739.3061448104638	710.8925657872704	4.28
750.5505960085062	717.450944905528	4.32
764.2744213877756	724.921809221391	4.36
782.1409509769654	713.615258573033	4.4
792.4548778459256	693.921883106268	4.44
787.8793332004363	678.6126137929645	4.48
795.7166900036516	684.2146058697134	4.52
813.1536199287586	717.3062378874206	4.56
852.1084804329628	791.7360366873065	4.6
912.2687405621342	897.4219379342167	4.64
975.3870458703698	976.6246649323018	4.68
1040.7805539888616	1039.8376027630572	4.72
1089.574402334817	1111.9633312435694	4.76
1123.9657535853578	1059.2350443245475	4.8
1141.3636395462993	1170.4749266711449	4.84
1146.862613845482	1196.2080839947696	4.88
1125.9462617388929	1192.947871334424	4.92
1107.3041554447034	1192.788945915323	4.96
1089.9693785990655	1186.867031059038	5.0
1098.5560800517826	1198.2357095776224	5.04
1103.7348245498083	1212.7998317663075	5.08
1120.1555087862764	1218.5386968896994	5.12
1117.568927298529	1190.2387407722779	5.16
1116.8726206126103	1142.4197347947545	5.2
1086.5517922801216	1094.6209031975773	5.24
1075.6649526879191	1093.1001856727032	5.28
1065.4478521594053	1082.6352860820514	5.32
1072.0863977127376	1078.5617527268469	5.36
1052.551655842436	1052.8754754752283	5.4
1031.338322859617	1023.9475741942757	5.44
1020.56800849868	1036.4511866084483	5.48
1028.4792616302202	1026.3223003874377	5.52
1077.9486879474127	1063.4469739061003	5.56
1087.3598029706934	1103.935100282786	5.6
1129.6785403098959	1145.2590112526957	5.64
1184.8424251335093	1199.864557239401	5.68
1246.4492726137476	1264.0075197398012	5.72
1313.2669298127498	1326.261205187749	5.76
1379.9450505320226	1389.773974449686	5.8
1427.8601138949787	1419.6491599332733	5.84
1446.6421251770835	1415.2868397465036	5.88
1450.4670381026365	1420.9731401287106	5.92
1451.708330899946	1412.088909021101	5.96
1430.3371996138999	1412.5549782124472	6.0
1419.3027802371278	1413.0709483153382	6.04
1395.8941657914645	1415.4929138667292	6.08
1389.9231053370697	1417.8088824174952	6.12
1386.840107657163	1414.5078428733077	6.16
1370.0783006585764	1402.0562967169221	6.2
